,tone_avg
15266,0.0
15267,-4.318937
15268,-0.89686096
15269,0.25839794
15270,-0.47393364
15271,-3.5820897
15272,0.0
15273,2.4922118
15274,-2.2421525
15275,-12.087913
15276,-4.792332
15277,-5.0458717
15278,-5.0458717
15279,-0.47281325
15280,-0.98039216
15281,-0.8595989
15282,-4.1420116
15283,-3.4802785
15284,2.5
15285,-4.7732697
15286,-2.0833333
15287,-7.3863635
15288,-6.034483
15289,-4.8192773
15290,-3.468208
15291,-5.0
15292,-3.97351
15293,-8.465609
15294,-2.2099447
15295,-6.338028
15296,1.7492712
15297,-1.4084507
15298,-2.9850745
15299,1.0666667
15300,-6.716418
15301,-6.281407
15302,-7.29927
15303,-2.877698
15304,-1.1235955
15305,-6.122449
15306,-0.955414
15307,5.574913
15308,-3.2634032
15309,-0.5102041
15310,-7.3863635
15311,-4.366812
15312,1.0526316
15313,-3.4802785
15314,-3.0737705
15315,5.574913
15316,1.6304348
15317,0.7246377
15318,-3.2634032
15319,1.1111112
15320,1.3953488
15321,-0.85470086
15322,-1.8992568
15323,-4.58221
15324,-3.960396
15325,-0.4651163
15326,-0.4651163
15327,0.3984064
15328,-5.119454
15329,1.2121212
15330,-5.6567593
15331,-2.1505377
15332,2.183406
15333,0.8324662
15334,4.008016
15335,2.8037384
15336,-0.990099
15337,-4.4072948
15338,-6.4814816
15339,-3.7593985
15340,0.86455333
15341,-8.029197
15342,1.1583011
15343,-7.9510703
15344,-0.7653061
15345,0.0
15346,-4.010025
15347,0.85561496
15348,-3.7593985
15349,-0.6423983
15350,4.597701
15351,-2.162162
15352,0.35273367
15353,-6.766917
15354,-0.54474705
15355,-4.171779
15356,0.86455333
15357,-2.7777777
15358,0.31796503
15359,0.31796503
15360,4.2944784
15361,-3.7593985
15362,-2.232143
15363,1.1583011
15364,-8.433735
15365,-5.4200544
15366,0.14064698
15367,-6.8447413
15368,0.84745765
15369,2.857143
15370,0.5681818
15371,0.21715526
15372,-3.342246
15373,2.536232
15374,4.174573
15375,1.7361112
15376,2.7586207
15377,-0.77922076
15378,-4.101327
15379,0.6976744
15380,-1.7482518
15381,1.6018307
15382,-0.96153843
15383,-3.6290324
15384,-8.661417
15385,-4.2647057
15386,-7.253886
15387,1.1061947
15388,-3.7593985
15389,1.1583011
15390,-6.401766
15391,-1.908397
15392,0.29850745
15393,2.4615386
15394,1.9379845
15395,0.8629989
15396,0.92807424
15397,0.73789847
15398,-0.84745765
15399,-2.0325203
15400,-0.60851926
15401,-1.8735363
15402,-0.62305295
15403,-0.69284064
15404,1.1450381
15405,-1.2064344
15406,-0.6960557
15407,-3.1954887
15408,-3.6290324
15409,0.31347963
15410,-2.7906976
15411,0.49875313
15412,-0.6423983
15413,4.597701
15414,0.35273367
15415,-2.8169014
15416,1.1131725
15417,1.0238907
15418,-2.3622048
15419,0.86455333
15420,-3.6290324
15421,-6.4814816
15422,-3.7593985
15423,0.8629989
15424,-3.1954887
15425,0.35273367
15426,-2.162162
15427,0.31347963
15428,-2.1333334
15429,3.3419023
15430,-2.0408163
15431,-6.143345
15432,-3.9473684
15433,-4.171779
15434,-5.321508
15435,-5.3097343
15436,0.5847953
15437,-5.4200544
15438,-0.7653061
15439,-6.9042315
15440,0.3164557
15441,5.6213017
15442,-7.399103
15443,2.4539878
15444,-0.28901735
15445,-6.5162907
15446,-0.3968254
15447,-9.227872
15448,0.0
15449,-2.7972028
15450,-0.36968577
15451,2.373581
15452,-5.970149
15453,-2.9787233
15454,-0.21505377
15455,-12.987013
15456,-5.8333335
15457,-5.084746
15458,-1.1415526
15459,-4.6966734
15460,-0.78740156
15461,-4.187367
15462,-0.21505377
15463,-12.974684
15464,-5.8333335
15465,-3.0637255
15466,-7.3131957
15467,-1.7937219
15468,-3.5665295
15469,-6.976744
15470,-6.976744
15471,-5.7377048
15472,-2.857143
15473,-13.92405
15474,-5.204461
15475,0.0
15476,2.3121388
15477,-0.84388185
15478,-0.1552795
15479,0.73800737
15480,0.0
15481,-2.5882354
15482,-3.0100334
15483,-1.5180266
15484,-0.38610038
15485,1.1182109
15486,-2.3411372
15487,-2.293578
15488,2.0725389
15489,-5.882353
15490,-4.5454545
15491,-1.6304348
15492,-3.6036036
15493,-1.2048193
15494,1.1583011
15495,-1.9047619
15496,0.0
15497,-8.75
15498,-18.27957
15499,-5.882353
15500,-2.2988505
15501,-12.5
15502,-0.6666667
15503,-0.9049774
15504,-3.4920635
15505,-1.2195122
15506,3.7837837
15507,0.0
15508,0.8
15509,-2.0408163
15510,-1.050788
15511,-1.9736842
15512,-1.5544041
15513,-2.0725389
15514,-3.2348804
15515,0.39215687
15516,-7.216495
15517,0.37593985
15518,-3.9548023
15519,-1.9431988
15520,-8.86076
15521,0.0
15522,-3.9274924
15523,1.2345679
15524,-2.9515939
15525,2.5
15526,-11.926605
15527,-0.770416
15528,-1.754386
15529,-3.6595068
15530,-2.5869038
15531,-2.1003501
15532,-3.0674846
15533,-6.5263157
15534,-3.1037092
15535,-5.714286
15536,-2.4630542
15537,-3.8610039
15538,-6.656101
15539,-4.36036
15540,-1.3157895
15541,-5.3333335
15542,1.3888888
15543,-4.508197
15544,-0.85470086
15545,-5.319149
15546,-0.42553192
15547,1.6949153
15548,-7.0063696
15549,-9.022556
15550,-7.2
15551,-1.0152284
15552,-11.290322
15553,-3.717472
15554,-3.4246576
15555,0.0
15556,-1.3333334
15557,1.8867924
15558,-4.4502616
15559,-4.571429
15560,0.0
15561,-0.53763443
15562,-1.421801
15563,2.0270271
15564,-2.4590163
15565,-8.235294
15566,0.0
15567,1.1527377
15568,0.0
15569,-0.53475934
15570,1.2987013
15571,0.7751938
15572,-3.409091
15573,-9.565217
15574,-4.716981
15575,-3.1496062
15576,-5.867347
15577,-5.102041
15578,-2.5
15579,-12.121212
15580,-11.214953
15581,0.0
15582,0.15906681
15583,-6.0913706
15584,-4.6296296
15585,0.45045045
15586,-0.15060242
15587,-4.4444447
15588,-1.1312218
15589,2.970297
15590,-3.1531532
15591,-4.095563
15592,-8.977556
15593,-5.915493
15594,-5.898876
15595,1.0869565
15596,-0.9389671
15597,-5.8139534
15598,-5.5555553
15599,2.9900331
15600,2.368421
15601,0.6329114
15602,-1.0067114
15603,-5.242718
15604,1.7021277
15605,-1.6544118
15606,-2.5355597
15607,7.9051385
15608,3.488372
15609,-1.3513514
15610,-0.7692308
15611,3.164557
15612,0.0
15613,-0.5681818
15614,-1.3824885
15615,-2.9411764
15616,-2.631579
15617,1.8050542
15618,-4.7619047
15619,-5.0
15620,4.0816326
15621,-6.147541
15622,-5.714286
15623,0.5524862
15624,6.329114
15625,2.4691358
15626,-1.9305019
15627,4.255319
15628,-10.344828
15629,-2.7272727
15630,-2.9940119
15631,0.0
15632,-1.734104
15633,-4.132231
15634,-4.6783624
15635,0.0
15636,-5.6910567
15637,-1.7241379
15638,-1.7241379
15639,-0.7092199
15640,-5.191257
15641,3.4782608
15642,-1.1363636
15643,1.0869565
15644,1.1494253
15645,-2.3255813
15646,-3.10559
15647,1.1461318
15648,1.1461318
15649,-1.7021277
15650,-1.7021277
15651,-1.7021277
15652,-0.7751938
15653,-8.542713
15654,-5.0
15655,-3.482587
15656,-6.962025
15657,1.0989012
15658,2.2727273
15659,-4.0920715
15660,-6.936416
15661,-9.278351
15662,-4.9751244
15663,-1.5772871
15664,-9.146341
15665,-1.8181819
15666,-0.8955224
15667,-1.686747
15668,0.310559
15669,2.293578
15670,-2.1452146
15671,-3.125
15672,-4.0302267
15673,-2.1818182
15674,1.0948905
15675,-1.4851485
15676,2.7874565
15677,-4.147465
15678,-3.5714285
15679,-0.5524862
15680,-1.4814814
15681,0.8583691
15682,1.9417475
15683,1.0344827
15684,-2.6098902
15685,-6.4814816
15686,-6.4814816
15687,-5.882353
15688,-4.6728973
15689,-4.0540543
15690,-2.479339
15691,-3.0995107
15692,-4.5454545
15693,-5.7591624
15694,-1.3605442
15695,-3.3816426
15696,-3.3816426
15697,0.9063444
15698,-4.7826085
15699,-3.3530571
15700,-7.6502733
15701,1.7857143
15702,-4.2253523
15703,-2.9629629
15704,-5.6047196
15705,-1.0519395
15706,-1.6227181
15707,-1.6227181
15708,0.0
15709,-0.9302326
15710,-1.9379845
15711,-6.976744
15712,-1.0309278
15713,9.285714
15714,-4.7619047
15715,-3.6630037
15716,2.739726
15717,-0.49979174
15718,-1.6333939
15719,-5.7017546
15720,-2.479339
15721,-5.2505965
15722,-6.0465117
15723,-0.19723865
15724,-2.3872678
15725,-0.9861933
15726,-2.3752968
15727,-0.55607045
15728,-1.4876033
15729,-2.901354
15730,-2.0094562
15731,-3.858521
15732,-1.0835913
15733,-2.8657618
15734,-2.6923077
15735,-1.826484
15736,-2.7192984
15737,-4.7058825
15738,-3.3797216
15739,-2.3774145
15740,-5.952381
15741,-6.3573885
15742,-1.4035088
15743,-2.1680217
15744,-3.4172661
15745,-4.882155
15746,-5.544933
15747,-2.3774145
15748,-5.164993
15749,-2.3939064
15750,-1.6393442
15751,-1.5454545
15752,-2.7027028
15753,-3.2258065
15754,-1.2953368
15755,-2.6825633
15756,-2.8846154
15757,-3.3707864
15758,-5.014749
15759,-4.2910447
15760,-6.289308
15761,-1.814882
15762,-6.768559
15763,-2.502844
15764,-5.204461
15765,-5.353075
15766,-1.8181819
15767,-3.3658104
15768,-3.3898306
15769,0.5847953
15770,-0.2747253
15771,-0.2777778
15772,0.16666667
15773,3.319502
15774,5.940594
15775,-3.7643209
15776,-4.208417
15777,1.5957447
15778,-0.591716
15779,-0.5780347
15780,-4.779412
15781,-4.285714
15782,-0.45454547
15783,1.3215859
15784,-0.9174312
15785,-3.9473684
15786,3.5135136
15787,-2.0134227
15788,-0.5405405
15789,-0.74626863
15790,-1.3274336
15791,-4.608295
15792,1.3636364
15793,-1.772152
15794,-5.058366
15795,-5.194805
15796,-4.9766717
15797,-2.2727273
15798,-0.2967359
15799,-3.6231885
15800,1.5706806
15801,-1.3333334
15802,1.8382353
15803,3.7162163
15804,-0.9049774
15805,1.6393442
15806,-0.64102566
15807,-8.1081085
15808,-8.899877
15809,1.8597997
15810,-1.4063656
15811,-0.60240966
15812,0.61728394
15813,-4.347826
15814,-2.5210085
15815,-6.6037736
15816,-0.37453184
15817,-2.3166022
15818,-0.78740156
15819,-0.66079295
15820,-3.1496062
15821,2.4038463
15822,-4.8327136
15823,3.267974
15824,0.18450184
15825,-1.8348624
15826,-2.6041667
15827,-5.5555553
15828,4.123711
15829,-0.2512563
15830,-2.366864
15831,4.814815
15832,-2.6595745
15833,0.0
15834,-1.5432099
15835,3.6511157
15836,-4.691358
15837,-0.37878788
15838,0.64377683
15839,-1.25
15840,-2.9446406
15841,-0.7246377
15842,-12.424242
15843,3.4798534
15844,-1.7045455
15845,-2.020202
15846,3.2653062
15847,-2.238806
15848,-2.7522936
15849,2.2222223
15850,-7.03125
15851,1.0416666
15852,-4.6511626
15853,-4.661017
15854,-5.172414
15855,-1.3605442
15856,-1.3605442
15857,-3.9156628
15858,-2.259887
15859,1.2987013
15860,1.0309278
15861,-5.7894735
15862,-3.271028
15863,-2.6785715
15864,-2.6785715
15865,-5.319149
15866,-3.4482758
15867,-1.6949153
15868,0.0
15869,-1.2578616
15870,-0.99502486
15871,1.3071896
15872,0.78740156
15873,-1.2919897
15874,-1.3307985
15875,-0.5181347
15876,0.0
15877,-1.8867924
15878,-0.86206895
15879,0.7454739
15880,0.7454739
15881,-7.368421
15882,0.6802721
15883,-8.928572
15884,-5.263158
15885,-5.263158
15886,-8.510638
15887,-6.451613
15888,-9.326425
15889,-4.9261084
15890,0.4830918
15891,0.0
15892,0.9259259
15893,4.848485
15894,-2.3715415
15895,0.877193
15896,6.722689
15897,0.729927
15898,6.8965516
15899,-1.5151515
15900,1.8691589
15901,-4.032258
15902,-0.78740156
15903,4.7619047
15904,3.2258065
15905,0.0
15906,2.8806584
15907,1.980198
15908,-1.4814814
15909,-0.9393064
15910,4.040404
15911,-0.4540295
15912,-8.52018
15913,-0.54525626
15914,-1.3812155
15915,-1.2080537
15916,-11.658031
15917,-4.402516
15918,-0.7246377
15919,-3.6890645
15920,-3.440367
15921,-0.7782101
15922,0.3533569
15923,1.9933555
15924,-6.818182
15925,0.0
15926,-2.393617
15927,-1.1173184
15928,-3.8934426
15929,4.5283017
15930,-2.1582735
15931,1.0227273
15932,-0.93457943
15933,0.98039216
15934,-5.0
15935,-2.0
15936,0.36630037
15937,-1.1173184
15938,-2.6745913
15939,2.7667985
15940,-0.93457943
15941,-3.5315986
15942,-2.360515
15943,0.56497175
15944,0.27322406
15945,4.669887
15946,-1.0
15947,0.0
15948,1.7937219
15949,4.2579074
15950,0.0
15951,4.0697675
15952,7.9365077
15953,-1.3513514
15954,-3.9568346
15955,-1.2048193
15956,-4.5454545
15957,-5.818182
15958,-8.494208
15959,-3.6674817
15960,-7.751938
15961,0.0
15962,-0.2053388
15963,0.0
15964,-0.99502486
15965,-0.7092199
15966,-8.965517
15967,-1.4925373
15968,-1.0706638
15969,0.95238096
15970,-5.0432277
15971,0.76045626
15972,1.3953488
15973,2.118644
15974,-1.5706806
15975,-3.8095238
15976,-4.265403
15977,-2.1929824
15978,-2.4691358
15979,-0.37313432
15980,-1.2987013
15981,-6.550218
15982,-1.2626263
15983,-7.282913
15984,1.0600706
15985,-5.1813474
15986,-0.44052863
15987,-7.168459
15988,-3.7453184
15989,-1.8018018
15990,4.0
15991,-7.3943663
15992,0.0
15993,2.4271846
15994,2.7210884
15995,1.7605634
15996,2.1097047
15997,2.017291
15998,-3.5856574
15999,-0.42735043
16000,1.1070111
16001,6.7114096
16002,-1.7751479
16003,5.2083335
16004,3.1088083
16005,-0.61919504
16006,-3.8277512
16007,-0.40816328
16008,-5.4726367
16009,-1.5228426
16010,-5.116279
16011,-2.6086957
16012,-1.9157088
16013,-2.2522523
16014,1.5706806
16015,-1.1173184
16016,1.3559322
16017,-0.390625
16018,1.9138756
16019,1.5151515
16020,1.2765957
16021,-1.5957447
16022,0.9302326
16023,2.2522523
16024,-3.7878788
16025,-3.3898306
16026,-4.8128343
16027,-8.585858
16028,-13.615024
16029,-4.854369
16030,-7.246377
16031,-1.2903225
16032,-1.4492754
16033,-1.8248175
16034,1.9900497
16035,-8.527132
16036,3.3519554
16037,-2.9520295
16038,-8.490566
16039,7.782101
16040,-0.7092199
16041,-2.903226
16042,-10.194175
16043,-5.732484
16044,1.7964072
16045,3.2258065
16046,1.2389381
16047,0.0
16048,-2.673797
16049,-1.7241379
16050,2.8037384
16051,1.0256411
16052,2.9850745
16053,0.8130081
16054,1.3333334
16055,1.7857143
16056,0.35842294
16057,-2.121212
16058,0.990099
16059,4.6153846
16060,9.166667
16061,-1.6806723
16062,-6.8259387
16063,-1.1428572
16064,4.33213
16065,0.9389671
16066,8.695652
16067,0.45045045
16068,-5.5137844
16069,0.34013605
16070,2.1352313
16071,-3.178808
16072,-9.150866
16073,-2.827381
16074,-0.41841003
16075,0.0
16076,0.0
16077,-2.6751592
16078,0.5076142
16079,2.1472392
16080,2.1472392
16081,2.1666667
16082,2.1472392
16083,2.1666667
16084,2.1666667
16085,2.1472392
16086,-1.5151515
16087,-1.5151515
16088,-0.5714286
16089,-0.25510204
16090,-3.3426185
16091,3.4267912
16092,1.2931035
16093,1.2931035
16094,-0.9929078
16095,-0.9929078
16096,-0.7194245
16097,-5.4054055
16098,-2.1276596
16099,-2.1276596
16100,-4.3956046
16101,2.162162
16102,2.162162
16103,0.61728394
16104,-1.2820513
16105,-3.440367
16106,-2.1466906
16107,-2.5188916
16108,3.5294118
16109,3.5294118
16110,-1.843318
16111,-1.843318
16112,-1.843318
16113,-1.754386
16114,-1.754386
16115,-2.016129
16116,-0.22624435
16117,-1.1142061
16118,-1.1173184
16119,0.37878788
16120,0.0
16121,0.23923445
16122,-3.4782608
16123,0.0
16124,0.0
16125,0.0
16126,0.2512563
16127,-2.2796352
16128,-2.2796352
16129,-0.17211704
16130,-3.0201342
16131,-2.8475711
16132,-2.8475711
16133,0.54347825
16134,0.54347825
16135,0.54347825
16136,-2.255639
16137,0.0
16138,-1.2195122
16139,0.0
16140,-2.7190332
16141,-2.7190332
16142,-0.9569378
16143,-0.9569378
16144,1.242236
16145,2.849741
16146,-3.0905077
16147,2.8888888
16148,2.6768641
16149,2.6768641
16150,2.6768641
16151,2.6974952
16152,2.6768641
16153,-1.2477719
16154,0.15552099
16155,-2.7472527
16156,0.9779951
16157,-4.716981
16158,-6.0869565
16159,-6.0869565
16160,2.4630542
16161,2.9360967
16162,-3.1884058
16163,-3.1884058
16164,-2.4390244
16165,-2.5242717
16166,-0.4587156
16167,-0.4587156
16168,-2.8747432
16169,-4.257529
16170,-3.2036614
16171,-6.142506
16172,3.7383177
16173,-3.2362459
16174,-3.2362459
16175,-3.2362459
16176,0.18621974
16177,-2.3809524
16178,-8.571428
16179,-2.3529413
16180,1.9417475
16181,-5.172414
16182,-1.4423077
16183,-2.0790021
16184,-2.0790021
16185,-2.3880596
16186,2.1604939
16187,1.0498688
16188,-7.804878
16189,-7.804878
16190,0.31347963
16191,2.0512822
16192,-11.538462
16193,-11.538462
16194,2.0270271
16195,2.0270271
16196,-4.5801525
16197,-4.477612
16198,1.4869889
16199,1.4869889
16200,1.4869889
16201,0.0
16202,-3.7383177
16203,0.42918456
16204,-4.2105265
16205,-2.2522523
16206,-0.34423408
16207,0.5882353
16208,-1.4492754
16209,-1.4492754
16210,-0.40160644
16211,-1.8115942
16212,-1.369863
16213,-7.638889
16214,-7.638889
16215,-7.638889
16216,-2.1881838
16217,-4.4171777
16218,-4.4171777
16219,-7.0063696
16220,-5.8577404
16221,-5.8577404
16222,-6.849315
16223,-7.3319755
16224,-1.5037594
16225,-1.5037594
16226,-4.6199703
16227,-2.5380712
16228,-2.0576131
16229,-0.845666
16230,-2.0504732
16231,-6.8403907
16232,0.52910054
16233,-0.2544529
16234,-0.2544529
16235,-3.9513679
16236,-2.4834437
16237,-2.797834
16238,1.4893616
16239,0.8152174
16240,-6.7776456
16241,3.7974684
16242,0.81632656
16243,0.81632656
16244,2.1505377
16245,2.1505377
16246,-3.5190616
16247,-3.5190616
16248,-3.5190616
16249,3.170029
16250,1.9946809
16251,0.0
16252,0.44642857
16253,-2.6128266
16254,-2.6128266
16255,-2.6128266
16256,5.8252425
16257,5.8252425
16258,-4.680851
16259,-1.9230769
16260,-4.367816
16261,0.6557377
16262,0.73964494
16263,-0.91463417
16264,-4.096171
16265,-4.516129
16266,-3.4676664
16267,0.35310733
16268,1.0309278
16269,0.20316945
16270,-1.6620499
16271,-2.0304568
16272,-1.9736842
16273,-1.6949153
16274,-0.5952381
16275,-6.2827225
16276,-11.594203
16277,-5.491991
16278,-6.5263157
16279,-4.2328043
16280,-1.4028056
16281,-1.0638298
16282,-1.1299435
16283,-9.8468275
16284,-2.8785982
16285,-5.290323
16286,-0.78431374
16287,-0.85106385
16288,-1.3108615
16289,-1.5228426
16290,-3.9215686
16291,-3.581267
16292,2.6548672
16293,-2.600473
16294,0.8264463
16295,4.265403
16296,-0.7444169
16297,-4.571429
16298,-6.818182
16299,-3.0487804
16300,-2.3201857
16301,-4.347826
16302,4.5454545
16303,-5.084746
16304,-6.5
16305,-10.0
16306,-2.8301888
16307,1.055409
16308,-6.818182
16309,1.192843
16310,-0.93457943
16311,-6.6666665
16312,2.4561403
16313,-3.04414
16314,-5.800464
16315,1.0526316
16316,-5.230769
16317,-6.857143
16318,-5.46875
16319,-12.820513
16320,-0.8937438
16321,-1.0342084
16322,1.1787819
16323,-5.4054055
16324,-0.2747253
16325,-7.0
16326,0.60790277
16327,-1.3192612
16328,1.8669778
16329,2.6515152
16330,-2.6674938
16331,3.0487804
16332,0.0
16333,-4.4117646
16334,-4.736842
16335,-0.96670246
16336,-2.1311476
16337,2.5179856
16338,1.6629711
16339,0.0
16340,-3.5643563
16341,-8.967391
16342,-2.419355
16343,1.3888888
16344,-4.347826
16345,3.030303
16346,-3.8394415
16347,-0.5847953
16348,-3.2051282
16349,-3.5714285
16350,-5.6537104
16351,-6.707317
16352,-4.634581
16353,-4.5454545
16354,1.6438357
16355,2.5316455
16356,-3.4626038
16357,-6.3273726
16358,2.0242915
16359,2.7977045
16360,1.0152284
16361,-0.36764705
16362,1.0152284
16363,0.0
16364,0.3154574
16365,0.9328358
16366,2.0725389
16367,3.3088236
16368,4.136253
16369,1.7191978
16370,1.0279001
16371,-0.56390977
16372,1.4925373
16373,-3.5663338
16374,-5.2083335
16375,-7.0895524
16376,-4.385965
16377,-6.25
16378,-4.385965
16379,-2.5993884
16380,-3.3426185
16381,-2.0527859
16382,-1.3192612
16383,-5.2083335
16384,-6.313993
16385,-6.313993
16386,0.86455333
16387,-5.2083335
16388,-3.220339
16389,-1.3422819
16390,-7.4468083
16391,-5.2083335
16392,-2.6548672
16393,-5.2083335
16394,0.0
16395,-1.754386
16396,2.1881838
16397,-3.5911603
16398,-4.387097
16399,-1.3245033
16400,5.1593323
16401,-2.2875817
16402,-1.3605442
16403,3.649635
16404,-4.20354
16405,2.1333334
16406,-1.7964072
16407,-0.60240966
16408,-2.5
16409,-1.9417475
16410,-0.74626863
16411,-1.8518518
16412,-2.189781
16413,-4.6025105
16414,-5.882353
16415,-7.010309
16416,-2.7888446
16417,-0.42918456
16418,-1.1360703
16419,-1.52945
16420,-3.1927023
16421,4.6296296
16422,-1.5625
16423,2.8818443
16424,0.9433962
16425,-3.7142856
16426,-1.4326648
16427,-1.978022
16428,4.5643153
16429,1.4705882
16430,1.1739595
16431,1.6483517
16432,-6.1247215
16433,-2.1818182
16434,4.6666665
16435,-8.903226
16436,6.7708335
16437,0.73439413
16438,-4.6961327
16439,-2.2160666
16440,-3.9285715
16441,-1.9626168
16442,-5.13245
16443,-4.0201006
16444,1.3729978
16445,2.536232
16446,-0.1472754
16447,-4.8192773
16448,-1.3821138
16449,2.2222223
16450,1.3196481
16451,0.877193
16452,1.5834348
16453,1.8628912
16454,2.0
16455,-0.36101082
16456,0.0
16457,-0.9174312
16458,2.8965516
16459,-2.8070176
16460,-4.5302014
16461,-3.7433155
16462,-0.82417583
16463,-1.2328767
16464,1.7191978
16465,-1.9132653
16466,-4.735062
16467,2.631579
16468,3.7735848
16469,1.6236867
16470,0.5681818
16471,0.80192465
16472,0.5025126
16473,-1.0837438
16474,-5.6379824
16475,-0.56980056
16476,-5.2955666
16477,2.762431
16478,-3.2258065
16479,-1.1982571
16480,-8.752328
16481,-5.0189395
16482,-4.146012
16483,-6.6193852
16484,-2.9761906
16485,-6.419753
16486,-4.6116505
16487,-3.6077707
16488,-6.3186812
16489,-0.6837607
16490,-6.3013697
16491,-5.6265984
16492,-8.701299
16493,-4.6186895
16494,-2.3952096
16495,-6.4182196
16496,-0.85714287
16497,-4.9482164
16498,-4.3613706
16499,-1.5056462
16500,1.4861996
16501,0.55350554
16502,-1.7182131
16503,-2.6086957
16504,0.24301337
16505,-0.7518797
16506,-3.9772727
16507,-3.4313726
16508,-5.102041
16509,-2.7816412
16510,-6.8429236
16511,-0.43956044
16512,-0.43956044
16513,-0.43956044
16514,-5.506608
16515,-5.506608
16516,-5.506608
16517,4.9504952
16518,4.9504952
16519,4.9504952
16520,-1.986755
16521,-1.986755
16522,-0.19880715
16523,4.070556
16524,0.38910505
16525,4.676259
16526,1.242236
16527,-1.2578616
16528,1.0075567
16529,-1.9753087
16530,1.9417475
16531,-1.6460905
16532,-1.6460905
16533,-0.67658997
16534,-0.4597701
16535,2.5185184
16536,-2.3195877
16537,-2.3195877
16538,-6.1919503
16539,-6.1919503
16540,-1.5742129
16541,0.7782101
16542,-5.02693
16543,-0.74626863
16544,-1.4285715
16545,-1.4285715
16546,-3.4423409
16547,-3.4423409
16548,-2.1696253
16549,-2.1696253
16550,0.0
16551,-2.8901734
16552,-5.263158
16553,1.421801
16554,3.125
16555,2.5993884
16556,3.2934132
16557,4.886562
16558,0.14224751
16559,2.3183925
16560,3.6253777
16561,0.4524887
16562,0.22321428
16563,3.807947
16564,-0.7633588
16565,-5.5555553
16566,-4.4692736
16567,-3.3057852
16568,-5.2287583
16569,-8.96861
16570,-2.0725389
16571,-2.189781
16572,-8.333333
16573,-1.0638298
16574,-4.048583
16575,0.0
16576,-5.119454
16577,-6.6079297
16578,-5.9479556
16579,-0.7518797
16580,-1.4662757
16581,-3.3333333
16582,0.7889546
16583,-3.4722223
16584,-3.8575668
16585,-1.1922504
16586,-3.137255
16587,-4.347826
16588,-3.9800994
16589,0.64935064
16590,-5.042017
16591,-3.6585367
16592,-5.5555553
16593,-8.185054
16594,-7.142857
16595,-8.776596
16596,-0.85714287
16597,-2.1276596
16598,-4.1841006
16599,-1.8867924
16600,-10.034602
16601,-0.8888889
16602,-7.6923075
16603,-3.6613271
16604,6.4242425
16605,-4.424779
16606,-0.678426
16607,-1.4785992
16608,-0.15797788
16609,-2.0895522
16610,-4.923077
16611,-0.8333333
16612,-11.180124
16613,-3.9408867
16614,-6.285714
16615,-6.285714
16616,-4.3257
16617,-6.285714
16618,-6.285714
16619,-6.285714
16620,-6.285714
16621,-6.285714
16622,-6.285714
16623,-6.285714
16624,-6.285714
16625,-4.474708
16626,3.5714285
16627,-6.285714
16628,-2.9761906
16629,-6.626506
16630,-0.13869625
16631,-3.3742332
16632,-4.1666665
16633,-6.285714
16634,1.7094017
16635,-6.285714
16636,-6.285714
16637,-6.285714
16638,-6.285714
16639,-6.285714
16640,-6.285714
16641,-6.285714
16642,-3.7037036
16643,1.6949153
16644,-6.285714
16645,4.587156
16646,0.5076142
16647,0.66755676
16648,-0.19157088
16649,0.27720028
16650,-1.8140589
16651,0.39408866
16652,1.3562387
16653,1.1428572
16654,0.0
16655,-2.6285715
16656,0.09891197
16657,1.0989012
16658,5.279503
16659,-6.6079297
16660,1.6556292
16661,0.9009009
16662,2.3952096
16663,3.1565657
16664,0.7633588
16665,1.6611296
16666,-1.6166282
16667,-2.1505377
16668,-2.881356
16669,-4.8
16670,-2.1818182
16671,-7.8175898
16672,-1.119403
16673,-2.2130015
16674,1.1661807
16675,-2.6894865
16676,-0.6925208
16677,1.2269939
16678,1.4760147
16679,-2.1201413
16680,1.7647059
16681,-3.9279869
16682,-1.2779553
16683,-3.3783784
16684,0.36166364
16685,6.082725
16686,-3.0586236
16687,8.130081
16688,4.887984
16689,4.901961
16690,3.4013605
16691,-3.3333333
16692,-0.38910505
16693,-0.98039216
16694,-2.3323615
16695,-4.0590405
16696,-3.517588
16697,-0.48076922
16698,-4.7826085
16699,-10.059172
16700,-9.659091
16701,-3.2258065
16702,-1.5837104
16703,-4.010025
16704,-4.5751634
16705,-1.4150944
16706,-5.289421
16707,-7.594937
16708,-0.152207
16709,-7.3170733
16710,-0.1724138
16711,-4.75
16712,-7.4380164
16713,-8.605341
16714,2.970297
16715,-2.5210085
16716,-2.5
16717,-6.0913706
16718,-2.5056949
16719,0.7692308
16720,-2.425107
16721,-3.1531532
16722,2.4086378
16723,0.86206895
16724,-0.536193
16725,-0.36231884
16726,-3.8961039
16727,-2.4305556
16728,-0.93457943
16729,-4.4871793
16730,-1.9047619
16731,-1.8518518
16732,0.0
16733,1.8348624
16734,1.8018018
16735,0.96153843
16736,-8.421053
16737,0.0
16738,2.8301888
16739,-5.882353
16740,0.86206895
16741,0.86206895
16742,-3.7037036
16743,-1.9417475
16744,-0.9433962
16745,-0.990099
16746,3.7735848
16747,3.7735848
16748,-1.9417475
16749,0.9259259
16750,0.0
16751,0.85470086
16752,0.96153843
16753,0.96153843
16754,3.7383177
16755,4.716981
16756,-1.9230769
16757,-11.881188
16758,-4.6153846
16759,0.0
16760,-6.504065
16761,-5.882353
16762,5.785124
16763,0.0
16764,3.4782608
16765,-2.8037384
16766,2.9411764
